team_id,year,league_id,sub_league_id,division_id,g,w,l,pos,pct,gb,streak,magic_number
34,1990,150,0,0,162,88,74,1,0.5432,0.0000,0,0
34,1991,150,0,0,162,84,78,2,0.5185,7.0000,0,0
34,1992,150,0,0,162,73,89,7,0.4506,23.0000,0,0
34,1993,150,0,0,162,80,82,5,0.4938,15.0000,0,0
34,1994,150,0,0,115,54,61,4,0.4696,17.0000,0,0
34,1995,150,0,0,144,86,58,1,0.5972,0.0000,0,0
34,1996,150,0,0,162,85,77,3,0.5247,7.0000,0,0
34,1997,150,0,0,162,78,84,4,0.4815,20.0000,0,0
34,1998,150,0,0,162,92,70,2,0.5679,22.0000,0,0
34,1999,150,0,0,162,94,68,2,0.5802,4.0000,0,0
34,2000,150,0,0,162,85,77,2,0.5247,2.5000,0,0
34,2001,150,0,0,161,82,79,2,0.5093,13.0000,0,0
34,2002,150,0,0,162,93,69,2,0.5741,10.5000,0,0
34,2003,150,0,0,162,95,67,2,0.5864,5.5000,0,0
34,2004,150,0,0,162,98,64,2,0.6049,3.0000,0,0
34,2005,150,0,0,162,95,67,2,0.5864,0.0000,0,0
34,2006,150,0,0,162,86,76,3,0.5309,11.0000,0,0
34,2007,150,0,0,162,96,66,1,0.5926,0.0000,0,0
34,2008,150,0,0,162,95,67,2,0.5864,2.0000,0,0
34,2009,150,0,0,162,95,67,2,0.5864,8.0000,0,0
34,2010,150,0,0,162,89,73,3,0.5494,7.0000,0,0
34,2011,150,0,0,162,90,72,3,0.5556,7.0000,0,0
34,2012,150,0,0,162,69,93,5,0.4259,26.0000,0,0
34,2013,150,0,0,162,97,65,1,0.5988,0.0000,0,0
34,2014,150,0,0,162,71,91,5,0.4383,25.0000,0,0
34,2015,150,0,0,162,78,84,5,0.4815,15.0000,0,0
34,2016,150,0,0,162,93,69,1,0.5741,0.0000,0,0
34,2017,150,0,0,162,93,69,1,0.5741,0.0000,0,0
34,2018,150,0,0,162,108,54,1,0.6667,0.0000,0,0
35,1883,150,0,0,112,54,42,4,0.4821,12.0000,0,0
35,1884,150,0,0,112,75,32,1,0.6696,0.0000,0,0
35,1885,150,0,0,112,44,64,7,0.3929,35.0000,0,0
35,1886,150,0,0,140,53,82,7,0.3786,40.0000,0,0
35,1887,150,0,0,140,44,89,7,0.3143,51.0000,0,0
35,1888,150,0,0,140,50,85,7,0.3571,42.0000,0,0
35,1889,150,0,0,140,59,75,7,0.4214,31.0000,0,0
35,1890,150,0,0,140,63,63,5,0.4500,25.0000,0,0
35,1891,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1892,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1893,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1894,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1895,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1896,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1897,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1898,150,0,0,140,61,76,6,0.4357,35.0000,0,0
35,1899,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1900,150,0,0,140,61,76,6,0.4357,32.0000,0,0
35,1901,150,0,0,137,83,53,1,0.6058,0.0000,0,0
35,1902,150,0,0,138,74,60,4,0.5362,9.5000,0,0
35,1903,150,0,0,138,60,77,7,0.4348,29.5000,0,0
35,1904,150,0,0,156,89,65,3,0.5705,5.5000,0,0
35,1905,150,0,0,158,92,60,2,0.5823,0.0000,0,0
35,1906,150,0,0,154,93,58,1,0.6039,0.0000,0,0
35,1907,150,0,0,157,87,64,3,0.5541,7.0000,0,0
35,1908,150,0,0,156,88,64,3,0.5641,1.5000,0,0
35,1909,150,0,0,159,78,74,4,0.4906,20.5000,0,0
35,1910,150,0,0,156,68,85,6,0.4359,34.5000,0,0
35,1911,150,0,0,154,77,74,5,0.5000,25.0000,0,0
35,1912,150,0,0,158,78,76,4,0.4937,29.0000,0,0
35,1913,150,0,0,153,78,74,5,0.5098,18.0000,0,0
35,1914,150,0,0,157,70,84,6,0.4459,28.5000,0,0
35,1915,150,0,0,155,93,61,3,0.6000,8.0000,0,0
35,1916,150,0,0,155,89,65,2,0.5742,1.5000,0,0
35,1917,150,0,0,156,100,54,1,0.6410,0.0000,0,0
35,1918,150,0,0,124,57,67,6,0.4597,17.0000,0,0
35,1919,150,0,0,140,88,52,1,0.6286,0.0000,0,0
35,1920,150,0,0,154,96,58,2,0.6234,2.0000,0,0
35,1921,150,0,0,154,62,92,7,0.4026,36.5000,0,0
35,1922,150,0,0,155,77,77,5,0.4968,17.5000,0,0
35,1923,150,0,0,156,69,85,7,0.4423,31.0000,0,0
35,1924,150,0,0,154,66,87,8,0.4286,25.0000,0,0
35,1925,150,0,0,154,79,75,5,0.5130,18.0000,0,0
35,1926,150,0,0,155,81,72,5,0.5226,10.0000,0,0
35,1927,150,0,0,153,70,83,5,0.4575,39.0000,0,0
35,1928,150,0,0,155,72,82,5,0.4645,29.5000,0,0
35,1929,150,0,0,152,59,93,7,0.3882,45.5000,0,0
35,1930,150,0,0,154,62,92,7,0.4026,40.0000,0,0
35,1931,150,0,0,156,56,97,8,0.3590,52.5000,0,0
35,1932,150,0,0,152,49,102,7,0.3224,56.0000,0,0
35,1933,150,0,0,151,67,83,6,0.4437,31.0000,0,0
35,1934,150,0,0,153,53,99,8,0.3464,47.5000,0,0
35,1935,150,0,0,153,74,78,5,0.4837,19.5000,0,0
35,1936,150,0,0,153,81,70,4,0.5294,20.0000,0,0
35,1937,150,0,0,154,86,68,3,0.5584,14.5000,0,0
35,1938,150,0,0,149,65,83,6,0.4362,30.0000,0,0
35,1939,150,0,0,155,85,69,4,0.5484,22.5000,0,0
35,1940,150,0,0,155,82,72,4,0.5290,8.0000,0,0
35,1941,150,0,0,156,77,77,3,0.4936,24.0000,0,0
35,1942,150,0,0,148,66,82,6,0.4459,34.0000,0,0
35,1943,150,0,0,155,82,72,4,0.5290,16.0000,0,0
35,1944,150,0,0,154,71,83,7,0.4610,18.0000,0,0
35,1945,150,0,0,150,71,78,6,0.4733,14.5000,0,0
35,1946,150,0,0,155,74,80,5,0.4774,29.5000,0,0
35,1947,150,0,0,155,70,84,6,0.4516,27.0000,0,0
35,1948,150,0,0,154,51,101,8,0.3312,45.0000,0,0
35,1949,150,0,0,154,63,91,6,0.4091,33.5000,0,0
35,1950,150,0,0,156,60,94,6,0.3846,38.5000,0,0
35,1951,150,0,0,155,81,73,4,0.5226,17.5000,0,0
35,1952,150,0,0,156,81,73,3,0.5192,15.0000,0,0
35,1953,150,0,0,156,89,65,3,0.5705,12.5000,0,0
35,1954,150,0,0,155,94,60,3,0.6065,16.5000,0,0
35,1955,150,0,0,155,91,63,3,0.5871,5.5000,0,0
35,1956,150,0,0,154,85,69,3,0.5519,12.0000,0,0
35,1957,150,0,0,155,90,64,2,0.5806,8.5000,0,0
35,1958,150,0,0,155,82,72,2,0.5290,10.0000,0,0
35,1959,150,0,0,156,94,60,1,0.6026,0.0000,0,0
35,1960,150,0,0,154,87,67,3,0.5649,9.5000,0,0
35,1961,150,0,0,163,86,76,4,0.5276,23.0000,0,0
35,1962,150,0,0,162,85,77,5,0.5247,11.0000,0,0
35,1963,150,0,0,162,94,68,2,0.5802,10.5000,0,0
35,1964,150,0,0,162,98,64,2,0.6049,0.0000,0,0
35,1965,150,0,0,162,95,67,2,0.5864,7.0000,0,0
35,1966,150,0,0,163,83,79,4,0.5092,15.5000,0,0
35,1967,150,0,0,162,89,73,4,0.5494,3.0000,0,0
35,1968,150,0,0,162,67,95,8,0.4136,35.0000,0,0
35,1969,150,0,1,162,68,94,5,0.4198,29.0000,0,0
35,1970,150,0,1,162,56,106,6,0.3457,42.0000,0,0
35,1971,150,0,1,162,79,83,3,0.4877,22.5000,0,0
35,1972,150,0,1,154,87,67,2,0.5649,5.5000,0,0
35,1973,150,0,1,162,77,85,5,0.4753,17.0000,0,0
35,1974,150,0,1,163,80,80,4,0.4908,10.5000,0,0
35,1975,150,0,1,161,75,86,5,0.4658,22.5000,0,0
35,1976,150,0,1,161,64,97,6,0.3975,25.5000,0,0
35,1977,150,0,1,162,90,72,3,0.5556,12.0000,0,0
35,1978,150,0,1,161,71,90,5,0.4410,20.5000,0,0
35,1979,150,0,1,160,73,87,5,0.4562,14.0000,0,0
35,1980,150,0,1,162,70,90,5,0.4321,27.0000,0,0
35,1981,150,0,1,106,54,52,3,0.5094,8.5000,0,0
35,1982,150,0,1,162,87,75,3,0.5370,6.0000,0,0
35,1983,150,0,1,162,99,63,1,0.6111,0.0000,0,0
35,1984,150,0,1,162,74,88,5,0.4568,10.0000,0,0
35,1985,150,0,1,163,85,77,3,0.5215,6.5000,0,0
35,1986,150,0,1,162,72,90,5,0.4444,20.0000,0,0
35,1987,150,0,1,162,77,85,5,0.4753,8.0000,0,0
35,1988,150,0,1,161,71,90,5,0.4410,32.5000,0,0
35,1989,150,0,1,161,69,92,7,0.4286,29.5000,0,0
35,1990,150,0,1,162,94,68,2,0.5802,9.0000,0,0
35,1991,150,0,1,162,87,75,2,0.5370,8.0000,0,0
35,1992,150,0,1,162,86,76,3,0.5309,10.0000,0,0
35,1993,150,0,1,162,94,68,1,0.5802,0.0000,0,0
35,1994,150,0,1,113,67,46,1,0.5929,0.0000,0,0
35,1995,150,0,1,145,68,76,3,0.4690,32.5000,0,0
35,1996,150,0,1,162,85,77,2,0.5247,14.5000,0,0
35,1997,150,0,1,161,80,81,2,0.4969,6.0000,0,0
35,1998,150,0,1,163,80,82,2,0.4908,9.5000,0,0
35,1999,150,0,1,162,75,86,2,0.4630,22.0000,0,0
35,2000,150,0,1,162,95,67,1,0.5864,0.0000,0,0
35,2001,150,0,1,162,83,79,3,0.5123,8.0000,0,0
35,2002,150,0,1,162,81,81,2,0.5000,13.5000,0,0
35,2003,150,0,1,162,86,76,2,0.5309,4.0000,0,0
35,2004,150,0,1,162,83,79,2,0.5123,9.0000,0,0
35,2005,150,0,1,162,99,63,1,0.6111,0.0000,0,0
35,2006,150,0,1,162,90,72,3,0.5556,6.0000,0,0
35,2007,150,0,1,162,72,90,4,0.4444,24.0000,0,0
35,2008,150,0,1,163,89,74,1,0.5460,0.0000,0,0
35,2009,150,0,1,162,79,83,3,0.4877,7.5000,0,0
35,2010,150,0,1,162,88,74,2,0.5432,6.0000,0,0
35,2011,150,0,1,162,79,83,3,0.4877,16.0000,0,0
35,2012,150,0,1,162,85,77,2,0.5247,3.0000,0,0
35,2013,150,0,1,162,63,99,5,0.3889,30.0000,0,0
35,2014,150,0,1,162,73,89,4,0.4506,17.0000,0,0
35,2015,150,0,1,162,76,86,4,0.4691,19.0000,0,0
35,2016,150,0,1,162,78,84,4,0.4815,16.5000,0,0
35,2017,150,0,1,162,67,95,4,0.4136,35.0000,0,0
35,2018,150,0,1,162,62,100,4,0.3827,29.0000,0,0
36,1871,150,0,0,32,19,9,2,0.5938,0.0000,0,0
36,1872,150,0,0,60,5,19,8,0.0833,30.0000,0,0
36,1873,150,0,0,60,0,6,9,0.0000,36.0000,0,0
36,1874,150,0,0,60,28,31,5,0.4667,14.0000,0,0
36,1875,150,0,0,96,30,37,6,0.3125,7.0000,0,0
36,1876,150,0,0,96,52,14,1,0.5417,0.0000,0,0
36,1877,150,0,0,96,26,33,5,0.2708,11.0000,0,0
36,1878,150,0,0,96,30,30,4,0.3125,7.0000,0,0
36,1879,150,0,0,96,46,33,4,0.4792,13.0000,0,0
36,1880,150,0,0,96,67,17,1,0.6979,0.0000,0,0
36,1881,150,0,0,96,56,28,1,0.5833,0.0000,0,0
36,1882,150,0,0,112,55,29,1,0.4911,0.0000,0,0
36,1883,150,0,0,112,59,39,2,0.5268,4.0000,0,0
36,1884,150,0,0,112,62,50,5,0.5536,22.0000,0,0
36,1885,150,0,0,112,87,25,1,0.7768,0.0000,0,0
36,1886,150,0,0,140,90,34,1,0.6429,0.0000,0,0
36,1887,150,0,0,140,71,50,3,0.5071,10.0000,0,0
36,1888,150,0,0,140,77,58,2,0.5500,11.0000,0,0
36,1889,150,0,0,140,67,65,3,0.4786,26.0000,0,0
36,1890,150,0,0,140,83,53,2,0.5929,3.0000,0,0
36,1891,150,0,0,140,82,53,2,0.5857,5.0000,0,0
36,1892,150,0,0,140,70,76,7,0.5000,32.0000,0,0
36,1893,150,0,0,140,56,71,9,0.4000,30.0000,0,0
36,1894,150,0,0,140,57,75,8,0.4071,31.0000,0,0
36,1895,150,0,0,140,72,58,4,0.5143,6.0000,0,0
36,1896,150,0,0,140,71,57,5,0.5071,6.0000,0,0
36,1897,150,0,0,140,59,73,9,0.4214,34.0000,0,0
36,1898,150,0,0,140,85,65,4,0.6071,17.0000,0,0
36,1899,150,0,0,140,75,73,8,0.5357,26.0000,0,0
36,1900,150,0,0,140,65,75,6,0.4643,17.0000,0,0
36,1901,150,1,0,140,53,86,6,0.3786,37.0000,0,0
36,1902,150,1,0,141,68,69,5,0.4823,34.5000,0,0
36,1903,150,1,0,139,82,56,3,0.5899,8.0000,0,0
36,1904,150,1,0,156,93,60,2,0.5962,12.0000,0,0
36,1905,150,1,0,155,92,61,3,0.5935,13.0000,0,0
36,1906,150,1,0,155,116,36,1,0.7484,0.0000,0,0
36,1907,150,1,0,155,107,45,1,0.6903,0.0000,0,0
36,1908,150,1,0,158,99,55,1,0.6266,0.0000,0,0
36,1909,150,1,0,155,104,49,2,0.6710,6.5000,0,0
36,1910,150,1,0,154,104,50,1,0.6753,0.0000,0,0
36,1911,150,1,0,157,92,62,2,0.5860,8.5000,0,0
36,1912,150,1,0,152,91,59,3,0.5987,11.0000,0,0
36,1913,150,1,0,155,88,65,3,0.5677,12.5000,0,0
36,1914,150,1,0,156,78,76,4,0.5000,15.0000,0,0
36,1915,150,1,0,156,73,80,4,0.4679,18.5000,0,0
36,1916,150,1,0,156,67,86,5,0.4295,27.0000,0,0
36,1917,150,1,0,157,74,80,5,0.4713,23.5000,0,0
36,1918,150,1,0,131,84,45,1,0.6412,0.0000,0,0
36,1919,150,1,0,140,75,65,3,0.5357,21.0000,0,0
36,1920,150,1,0,154,75,79,5,0.4870,17.5000,0,0
36,1921,150,1,0,153,64,89,7,0.4183,30.0000,0,0
36,1922,150,1,0,156,80,74,5,0.5128,13.0000,0,0
36,1923,150,1,0,154,83,71,4,0.5390,12.5000,0,0
36,1924,150,1,0,154,81,72,5,0.5260,12.0000,0,0
36,1925,150,1,0,154,68,86,8,0.4416,27.5000,0,0
36,1926,150,1,0,155,82,72,4,0.5290,6.5000,0,0
36,1927,150,1,0,153,85,68,4,0.5556,7.5000,0,0
36,1928,150,1,0,154,91,63,3,0.5909,4.0000,0,0
36,1929,150,1,0,156,98,54,1,0.6282,0.0000,0,0
36,1930,150,1,0,156,90,64,2,0.5769,3.0000,0,0
36,1931,150,1,0,156,84,70,3,0.5385,18.0000,0,0
36,1932,150,1,0,154,90,64,1,0.5844,0.0000,0,0
36,1933,150,1,0,154,86,68,3,0.5584,4.0000,0,0
36,1934,150,1,0,152,86,65,3,0.5658,8.0000,0,0
36,1935,150,1,0,154,100,54,1,0.6494,0.0000,0,0
36,1936,150,1,0,154,87,67,2,0.5649,5.0000,0,0
36,1937,150,1,0,154,93,61,2,0.6039,3.0000,0,0
36,1938,150,1,0,154,89,63,1,0.5779,0.0000,0,0
36,1939,150,1,0,156,84,70,4,0.5385,13.0000,0,0
36,1940,150,1,0,154,75,79,5,0.4870,24.5000,0,0
36,1941,150,1,0,155,70,84,6,0.4516,29.0000,0,0
36,1942,150,1,0,155,68,86,6,0.4387,37.5000,0,0
36,1943,150,1,0,154,74,79,5,0.4805,29.5000,0,0
36,1944,150,1,0,157,75,79,4,0.4777,30.0000,0,0
36,1945,150,1,0,155,98,56,1,0.6323,0.0000,0,0
36,1946,150,1,0,155,82,71,3,0.5290,15.5000,0,0
36,1947,150,1,0,155,69,85,6,0.4452,25.0000,0,0
36,1948,150,1,0,155,64,90,8,0.4129,27.5000,0,0
36,1949,150,1,0,154,61,93,8,0.3961,35.0000,0,0
36,1950,150,1,0,154,64,89,7,0.4156,25.5000,0,0
36,1951,150,1,0,155,62,92,8,0.4000,35.0000,0,0
36,1952,150,1,0,155,77,77,5,0.4968,19.0000,0,0
36,1953,150,1,0,155,65,89,7,0.4194,40.0000,0,0
36,1954,150,1,0,154,64,90,7,0.4156,33.0000,0,0
36,1955,150,1,0,154,72,81,6,0.4675,26.0000,0,0
36,1956,150,1,0,157,60,94,8,0.3822,34.5000,0,0
36,1957,150,1,0,156,62,92,7,0.3974,33.5000,0,0
36,1958,150,1,0,154,72,82,5,0.4675,20.0000,0,0
36,1959,150,1,0,155,74,80,5,0.4774,13.5000,0,0
36,1960,150,1,0,156,60,94,7,0.3846,35.5000,0,0
36,1961,150,1,0,156,64,90,7,0.4103,30.0000,0,0
36,1962,150,1,0,162,59,103,9,0.3642,42.5000,0,0
36,1963,150,1,0,162,82,80,7,0.5062,16.5000,0,0
36,1964,150,1,0,162,76,86,8,0.4691,17.0000,0,0
36,1965,150,1,0,164,72,90,8,0.4390,26.0000,0,0
36,1966,150,1,0,162,59,103,10,0.3642,36.0000,0,0
36,1967,150,1,0,162,87,74,3,0.5370,14.5000,0,0
36,1968,150,1,0,163,84,78,3,0.5153,13.5000,0,0
36,1969,150,1,0,163,92,70,2,0.5644,8.5000,0,0
36,1970,150,1,0,162,84,78,2,0.5185,5.0000,0,0
36,1971,150,1,0,162,83,79,3,0.5123,14.0000,0,0
36,1972,150,1,0,156,85,70,2,0.5449,11.5000,0,0
36,1973,150,1,0,161,77,84,5,0.4783,5.0000,0,0
36,1974,150,1,0,162,66,96,6,0.4074,22.0000,0,0
36,1975,150,1,0,162,75,87,5,0.4630,17.5000,0,0
36,1976,150,1,0,162,75,87,4,0.4630,26.0000,0,0
36,1977,150,1,0,162,81,81,4,0.5000,20.0000,0,0
36,1978,150,1,0,162,79,83,3,0.4877,11.0000,0,0
36,1979,150,1,0,162,80,82,5,0.4938,17.5000,0,0
36,1980,150,1,0,162,64,98,6,0.3951,27.0000,0,0
36,1981,150,1,0,106,38,65,6,0.3585,21.0000,0,0
36,1982,150,1,0,162,73,89,5,0.4506,19.0000,0,0
36,1983,150,1,0,162,71,91,5,0.4383,18.5000,0,0
36,1984,150,1,0,161,96,65,1,0.5963,0.0000,0,0
36,1985,150,1,0,162,77,84,4,0.4753,24.0000,0,0
36,1986,150,1,0,160,70,90,5,0.4375,37.0000,0,0
36,1987,150,1,0,161,76,85,6,0.4720,18.5000,0,0
36,1988,150,1,0,163,77,85,4,0.4724,24.5000,0,0
36,1989,150,1,0,162,93,69,1,0.5741,0.0000,0,0
36,1990,150,1,0,162,77,85,4,0.4753,18.0000,0,0
36,1991,150,1,0,160,77,83,4,0.4813,20.0000,0,0
36,1992,150,1,0,162,78,84,4,0.4815,18.0000,0,0
36,1993,150,1,0,163,84,78,4,0.5153,13.5000,0,0
36,1994,150,1,1,113,49,64,5,0.4336,16.0000,0,0
36,1995,150,1,1,144,73,71,3,0.5069,12.0000,0,0
36,1996,150,1,1,162,76,86,4,0.4691,12.0000,0,0
36,1997,150,1,1,162,68,94,5,0.4198,16.0000,0,0
36,1998,150,1,1,163,90,73,2,0.5521,12.5000,0,0
36,1999,150,1,1,162,67,95,6,0.4136,30.0000,0,0
36,2000,150,1,1,162,65,97,6,0.4012,30.0000,0,0
36,2001,150,1,1,162,88,74,3,0.5432,5.0000,0,0
36,2002,150,1,1,162,67,95,5,0.4136,30.0000,0,0
36,2003,150,1,1,162,88,74,1,0.5432,0.0000,0,0
36,2004,150,1,1,162,89,73,3,0.5494,16.0000,0,0
36,2005,150,1,1,162,79,83,4,0.4877,21.0000,0,0
36,2006,150,1,1,162,66,96,6,0.4074,17.5000,0,0
36,2007,150,1,1,162,85,77,1,0.5247,0.0000,0,0
36,2008,150,1,1,161,97,64,1,0.6025,0.0000,0,0
36,2009,150,1,1,161,83,78,2,0.5155,7.5000,0,0
36,2010,150,1,1,162,75,87,5,0.4630,16.0000,0,0
36,2011,150,1,1,162,71,91,5,0.4383,25.0000,0,0
36,2012,150,1,1,162,61,101,5,0.3765,36.0000,0,0
36,2013,150,1,1,162,66,96,5,0.4074,31.0000,0,0
36,2014,150,1,1,162,73,89,5,0.4506,17.0000,0,0
36,2015,150,1,1,162,97,65,3,0.5988,3.0000,0,0
36,2016,150,1,1,162,103,58,1,0.6358,0.0000,0,0
36,2017,150,1,1,162,92,70,1,0.5679,0.0000,0,0
36,2018,150,1,1,163,95,68,2,0.5828,1.0000,0,0
37,1871,150,0,0,32,4,21,9,0.1250,15.0000,0,0
37,1872,150,0,0,60,35,19,2,0.5833,0.0000,0,0
37,1873,150,0,0,60,34,22,3,0.5667,2.0000,0,0
37,1874,150,0,0,60,9,38,8,0.1500,33.0000,0,0
37,1875,150,0,0,96,7,40,8,0.0729,30.0000,0,0
37,1876,150,0,0,96,9,56,8,0.0938,43.0000,0,0
37,1877,150,0,0,96,15,42,6,0.1563,22.0000,0,0
37,1878,150,0,0,96,37,23,2,0.3854,0.0000,0,0
37,1879,150,0,0,96,43,37,5,0.4479,16.0000,0,0
37,1880,150,0,0,96,21,59,8,0.2188,46.0000,0,0
37,1881,150,0,0,96,21,59,8,0.2188,35.0000,0,0
37,1882,150,0,0,112,55,25,1,0.4911,0.0000,0,0
37,1883,150,0,0,112,61,37,3,0.5446,2.0000,0,0
37,1884,150,0,0,112,68,41,5,0.6071,16.0000,0,0
37,1885,150,0,0,112,63,49,2,0.5625,24.0000,0,0
37,1886,150,0,0,140,65,73,5,0.4643,25.0000,0,0
37,1887,150,0,0,140,81,54,2,0.5786,0.0000,0,0
37,1888,150,0,0,140,80,54,4,0.5714,8.0000,0,0
37,1889,150,0,0,140,76,63,4,0.5429,17.0000,0,0
37,1890,150,0,0,140,77,55,4,0.5500,9.0000,0,0
37,1891,150,0,0,140,56,81,7,0.4000,31.0000,0,0
37,1892,150,0,0,140,82,68,5,0.5857,20.0000,0,0
37,1893,150,0,0,140,65,63,6,0.4643,21.0000,0,0
37,1894,150,0,0,140,55,75,10,0.3929,33.0000,0,0
37,1895,150,0,0,140,66,64,8,0.4714,12.0000,0,0
37,1896,150,0,0,140,77,50,3,0.5500,0.0000,0,0
37,1897,150,0,0,140,76,56,4,0.5429,17.0000,0,0
37,1898,150,0,0,140,92,60,3,0.6571,10.0000,0,0
37,1899,150,0,0,140,83,67,6,0.5929,18.0000,0,0
37,1900,150,0,0,140,62,77,7,0.4429,20.0000,0,0
37,1901,150,1,0,142,52,87,8,0.3662,39.0000,0,0
37,1902,150,1,0,141,70,70,4,0.4965,32.5000,0,0
37,1903,150,1,0,141,74,65,4,0.5248,17.0000,0,0
37,1904,150,1,0,157,88,65,3,0.5605,17.5000,0,0
37,1905,150,1,0,155,79,74,5,0.5097,26.0000,0,0
37,1906,150,1,0,155,64,87,6,0.4129,52.0000,0,0
37,1907,150,1,0,156,66,87,6,0.4231,41.5000,0,0
37,1908,150,1,0,155,73,81,5,0.4710,24.5000,0,0
37,1909,150,1,0,157,77,76,4,0.4904,34.5000,0,0
37,1910,150,1,0,156,75,79,5,0.4808,30.0000,0,0
37,1911,150,1,0,159,70,83,6,0.4403,31.5000,0,0
37,1912,150,1,0,155,75,78,4,0.4839,28.5000,0,0
37,1913,150,1,0,156,64,89,7,0.4103,37.0000,0,0
37,1914,150,1,0,157,60,94,8,0.3822,33.5000,0,0
37,1915,150,1,0,160,71,83,7,0.4437,22.5000,0,0
37,1916,150,1,0,155,60,93,7,0.3871,33.5000,0,0
37,1917,150,1,0,157,78,76,4,0.4968,19.5000,0,0
37,1918,150,1,0,129,68,60,3,0.5271,15.0000,0,0
37,1919,150,1,0,140,96,44,1,0.6857,0.0000,0,0
37,1920,150,1,0,154,82,71,3,0.5325,10.5000,0,0
37,1921,150,1,0,153,70,83,6,0.4575,24.0000,0,0
37,1922,150,1,0,156,86,68,2,0.5513,7.0000,0,0
37,1923,150,1,0,154,91,63,2,0.5909,4.5000,0,0
37,1924,150,1,0,153,83,70,4,0.5425,9.5000,0,0
37,1925,150,1,0,153,80,73,3,0.5229,15.0000,0,0
37,1926,150,1,0,157,87,67,2,0.5541,2.5000,0,0
37,1927,150,1,0,153,75,78,5,0.4902,17.5000,0,0
37,1928,150,1,0,153,78,74,5,0.5098,16.5000,0,0
37,1929,150,1,0,155,66,88,7,0.4258,31.5000,0,0
37,1930,150,1,0,154,59,95,7,0.3831,33.0000,0,0
37,1931,150,1,0,154,58,96,8,0.3766,43.0000,0,0
37,1932,150,1,0,155,60,94,8,0.3871,30.5000,0,0
37,1933,150,1,0,153,58,94,8,0.3791,31.5000,0,0
37,1934,150,1,0,152,52,99,8,0.3421,42.0000,0,0
37,1935,150,1,0,154,68,85,6,0.4416,32.0000,0,0
37,1936,150,1,0,154,74,80,5,0.4805,18.0000,0,0
37,1937,150,1,0,155,56,98,8,0.3613,40.5000,0,0
37,1938,150,1,0,151,82,68,4,0.5430,5.5000,0,0
37,1939,150,1,0,156,97,57,1,0.6218,0.0000,0,0
37,1940,150,1,0,155,100,53,1,0.6452,0.0000,0,0
37,1941,150,1,0,154,88,66,3,0.5714,10.5000,0,0
37,1942,150,1,0,154,76,76,4,0.4935,29.0000,0,0
37,1943,150,1,0,155,87,67,2,0.5613,17.0000,0,0
37,1944,150,1,0,155,89,65,3,0.5742,15.0000,0,0
37,1945,150,1,0,154,61,93,7,0.3961,36.5000,0,0
37,1946,150,1,0,156,67,87,6,0.4295,31.0000,0,0
37,1947,150,1,0,154,73,81,5,0.4740,20.5000,0,0
37,1948,150,1,0,153,64,89,7,0.4183,26.5000,0,0
37,1949,150,1,0,156,62,92,7,0.3974,35.0000,0,0
37,1950,150,1,0,153,66,87,6,0.4314,23.0000,0,0
37,1951,150,1,0,155,68,86,6,0.4387,29.0000,0,0
37,1952,150,1,0,154,69,85,6,0.4481,26.5000,0,0
37,1953,150,1,0,155,68,86,6,0.4387,37.0000,0,0
37,1954,150,1,0,154,74,80,5,0.4805,23.0000,0,0
37,1955,150,1,0,154,75,79,5,0.4870,23.0000,0,0
37,1956,150,1,0,155,91,63,3,0.5871,2.5000,0,0
37,1957,150,1,0,154,80,74,4,0.5195,14.5000,0,0
37,1958,150,1,0,154,76,78,4,0.4935,16.0000,0,0
37,1959,150,1,0,154,74,80,5,0.4805,13.0000,0,0
37,1960,150,1,0,154,67,87,6,0.4351,27.5000,0,0
37,1961,150,1,0,154,93,61,1,0.6039,0.0000,0,0
37,1962,150,1,0,162,98,64,3,0.6049,3.5000,0,0
37,1963,150,1,0,162,86,76,5,0.5309,12.5000,0,0
37,1964,150,1,0,163,92,70,2,0.5644,1.5000,0,0
37,1965,150,1,0,162,89,73,4,0.5494,8.0000,0,0
37,1966,150,1,0,160,76,84,7,0.4750,18.0000,0,0
37,1967,150,1,0,162,87,75,4,0.5370,14.5000,0,0
37,1968,150,1,0,163,83,79,4,0.5092,14.5000,0,0
37,1969,150,1,1,163,89,73,3,0.5460,4.5000,0,0
37,1970,150,1,1,162,102,60,1,0.6296,0.0000,0,0
37,1971,150,1,1,162,79,83,4,0.4877,11.0000,0,0
37,1972,150,1,1,154,95,59,1,0.6169,0.0000,0,0
37,1973,150,1,1,162,99,63,1,0.6111,0.0000,0,0
37,1974,150,1,1,163,98,64,2,0.6012,4.5000,0,0
37,1975,150,1,1,162,108,54,1,0.6667,0.0000,0,0
37,1976,150,1,1,162,102,60,1,0.6296,0.0000,0,0
37,1977,150,1,1,162,88,74,2,0.5432,10.0000,0,0
37,1978,150,1,1,161,92,69,2,0.5714,2.5000,0,0
37,1979,150,1,1,161,90,71,1,0.5590,0.0000,0,0
