league_id,sub_league_id,year,all_star_pos,all_star
150,0,1956,20,14744
150,0,1956,21,15052
150,0,1956,22,15090
150,0,1956,23,15824
150,0,1956,24,17336
150,0,1956,25,17578
150,1,1956,0,6845
150,1,1956,1,2631
150,1,1956,2,10457
150,1,1956,3,16060
150,1,1956,4,3557
150,1,1956,5,11439
150,1,1956,6,14096
150,1,1956,7,3034
150,1,1956,8,12263
150,1,1956,9,2160
150,1,1956,10,2466
150,1,1956,11,2726
150,1,1956,12,4181
150,1,1956,13,5100
150,1,1956,14,7236
150,1,1956,15,9696
150,1,1956,16,9918
150,1,1956,17,10101
150,1,1956,18,10478
150,1,1956,19,11014
150,1,1956,20,11100
150,1,1956,21,12550
150,1,1956,22,13846
150,1,1956,23,14065
150,1,1956,24,15335
150,1,1956,25,15408
150,0,1957,0,3945
150,0,1957,1,3147
150,0,1957,2,17021
150,0,1957,3,6764
150,0,1957,4,9425
150,0,1957,5,9888
150,0,1957,6,17266
150,0,1957,7,10846
150,0,1957,8,9332
150,0,1957,9,5592
150,0,1957,10,7604
150,0,1957,11,8690
150,0,1957,12,10424
150,0,1957,13,10810
150,0,1957,14,11070
150,0,1957,15,11263
150,0,1957,16,11812
150,0,1957,17,12100
150,0,1957,18,13281
150,0,1957,19,13922
150,0,1957,20,14888
150,0,1957,21,15052
150,0,1957,22,15139
150,0,1957,23,16354
150,0,1957,24,17578
150,1,1957,0,15074
150,1,1957,1,2631
150,1,1957,2,12263
150,1,1957,3,16060
150,1,1957,4,8468
150,1,1957,5,11439
150,1,1957,6,14096
150,1,1957,7,11100
150,1,1957,8,2160
150,1,1957,9,2466
150,1,1957,10,2726
150,1,1957,11,3034
150,1,1957,12,3955
150,1,1957,13,4578
150,1,1957,14,6674
150,1,1957,15,8488
150,1,1957,16,8929
150,1,1957,17,9918
150,1,1957,18,10432
150,1,1957,19,11014
150,1,1957,20,11922
150,1,1957,21,14493
150,1,1957,22,14671
150,1,1957,23,15250
150,1,1957,24,15408
150,0,1958,0,16401
150,0,1958,1,16354
150,0,1958,2,15139
150,0,1958,3,6764
150,0,1958,4,10810
150,0,1958,5,2468
150,0,1958,6,4435
150,0,1958,7,10846
150,0,1958,8,9029
150,0,1958,9,3147
150,0,1958,10,3698
150,0,1958,11,6018
150,0,1958,12,6706
150,0,1958,13,8690
150,0,1958,14,9332
150,0,1958,15,9876
150,0,1958,16,9888
150,0,1958,17,10442
150,0,1958,18,11263
150,0,1958,19,12317
150,0,1958,20,12598
150,0,1958,21,13281
150,0,1958,22,16610
150,0,1958,23,17266
150,0,1958,24,17578
150,1,1958,0,15408
150,1,1958,1,5100
150,1,1958,2,12263
150,1,1958,3,11102
150,1,1958,4,16126
150,1,1958,5,2726
150,1,1958,6,15133
150,1,1958,7,11100
150,1,1958,8,2160
150,1,1958,9,2466
150,1,1958,10,2532
150,1,1958,11,3314
150,1,1958,12,5199
150,1,1958,13,6415
150,1,1958,14,6845
150,1,1958,15,8929
150,1,1958,16,10432
150,1,1958,17,11014
150,1,1958,18,11426
150,1,1958,19,12081
150,1,1958,20,13368
150,1,1958,21,13552
150,1,1958,22,14251
150,1,1958,23,14645
150,1,1958,24,16778
150,0,1959,0,16732
150,0,1959,1,17578
150,0,1959,2,3147
150,0,1959,3,16354
150,0,1959,4,14352
150,0,1959,5,15139
150,0,1959,6,6764
150,0,1959,7,6764
150,0,1959,8,9569
150,0,1959,9,10810
150,0,1959,10,2468
150,0,1959,11,2468
150,0,1959,12,11812
150,0,1959,13,17266
150,0,1959,14,9332
150,0,1959,15,10846
150,0,1959,16,4752
150,0,1959,17,10875
150,0,1959,18,2340
150,0,1959,19,3147
150,0,1959,20,3945
150,0,1959,21,4752
150,0,1959,22,5333
150,0,1959,23,5333
150,0,1959,24,6018
150,0,1959,25,6018
150,0,1959,26,6706
150,0,1959,27,8690
150,0,1959,28,9332
150,0,1959,29,9569
150,0,1959,30,9876
150,0,1959,31,9888
150,0,1959,32,9888
150,0,1959,33,10442
150,0,1959,34,10442
150,0,1959,35,10810
150,0,1959,36,10846
150,0,1959,37,11263
150,0,1959,38,11263
150,0,1959,39,11422
150,0,1959,40,11812
150,0,1959,41,12598
150,0,1959,42,12964
150,0,1959,43,13281
150,0,1959,44,13470
150,0,1959,45,13470
150,0,1959,46,13670
150,0,1959,47,13922
150,0,1959,48,14352
150,0,1959,49,15052
150,1,1959,0,5940
150,1,1959,1,5940
150,1,1959,2,5100
150,1,1959,3,5100
150,1,1959,4,4431
150,1,1959,5,12263
150,1,1959,6,16060
150,1,1959,7,16060
150,1,1959,8,3557
150,1,1959,9,11014
150,1,1959,10,2726
150,1,1959,11,2726
150,1,1959,12,11922
150,1,1959,13,11922
150,1,1959,14,11100
150,1,1959,15,11100
150,1,1959,16,2160
150,1,1959,17,2160
150,1,1959,18,2466
150,1,1959,19,2466
150,1,1959,20,3557
150,1,1959,21,3955
150,1,1959,22,3955
150,1,1959,23,3959
150,1,1959,24,3959
150,1,1959,25,4431
150,1,1959,26,4861
150,1,1959,27,4861
150,1,1959,28,5268
150,1,1959,29,5268
150,1,1959,30,6203
150,1,1959,31,6203
150,1,1959,32,6352
150,1,1959,33,6352
150,1,1959,34,7236
150,1,1959,35,7621
150,1,1959,36,7621
150,1,1959,37,9239
150,1,1959,38,10432
150,1,1959,39,11014
150,1,1959,40,11102
150,1,1959,41,11102
150,1,1959,42,11844
150,1,1959,43,11844
150,1,1959,44,12263
150,1,1959,45,12341
150,1,1959,46,13321
150,1,1959,47,13321
150,1,1959,48,14096
150,1,1959,49,14096
150,0,1960,0,6706
150,0,1960,1,11885
150,0,1960,2,3147
150,0,1960,3,3147
150,0,1960,4,15139
150,0,1960,5,15139
150,0,1960,6,14352
150,0,1960,7,14352
150,0,1960,8,10810
150,0,1960,9,10810
150,0,1960,10,7897
150,0,1960,11,7897
150,0,1960,12,11812
150,0,1960,13,11812
150,0,1960,14,10846
150,0,1960,15,10846
150,0,1960,16,10875
150,0,1960,17,10875
150,0,1960,18,2468
150,0,1960,19,2468
150,0,1960,20,3031
150,0,1960,21,3031
150,0,1960,22,4719
150,0,1960,23,4719
150,0,1960,24,5333
150,0,1960,25,5333
150,0,1960,26,6295
150,0,1960,27,6295
150,0,1960,28,6706
150,0,1960,29,6764
150,0,1960,30,6764
150,0,1960,31,7116
150,0,1960,32,7116
150,0,1960,33,8690
150,0,1960,34,8690
150,0,1960,35,9332
150,0,1960,36,9332
150,0,1960,37,9888
150,0,1960,38,9888
150,0,1960,39,10061
150,0,1960,40,10061
150,0,1960,41,10225
150,0,1960,42,10225
150,0,1960,43,10442
150,0,1960,44,10442
150,0,1960,45,11885
150,0,1960,46,12964
150,0,1960,47,12964
150,0,1960,48,13470
150,0,1960,49,13470
150,1,1960,0,6845
150,1,1960,1,10094
150,1,1960,2,5100
150,1,1960,3,5100
150,1,1960,4,2233
150,1,1960,5,2233
150,1,1960,6,11102
150,1,1960,7,11102
150,1,1960,8,11014
150,1,1960,9,11014
150,1,1960,10,2726
150,1,1960,11,2726
150,1,1960,12,15133
150,1,1960,13,15133
150,1,1960,14,11100
150,1,1960,15,11100
150,1,1960,16,2160
150,1,1960,17,2160
150,1,1960,18,2631
150,1,1960,19,2631
150,1,1960,20,3557
150,1,1960,21,3557
150,1,1960,22,3928
150,1,1960,23,3928
150,1,1960,24,3959
150,1,1960,25,3959
150,1,1960,26,4431
150,1,1960,27,4431
150,1,1960,28,4683
150,1,1960,29,4683
150,1,1960,30,6352
150,1,1960,31,6352
150,1,1960,32,6845
150,1,1960,33,7621
150,1,1960,34,7621
150,1,1960,35,8250
150,1,1960,36,8250
150,1,1960,37,8929
150,1,1960,38,8929
150,1,1960,39,10036
150,1,1960,40,10036
150,1,1960,41,10094
150,1,1960,42,11207
150,1,1960,43,11207
150,1,1960,44,11230
150,1,1960,45,11230
150,1,1960,46,12263
150,1,1960,47,12263
150,1,1960,48,12341
150,1,1960,49,12341
150,0,1961,0,3945
150,0,1961,1,6706
150,0,1961,2,14211
150,0,1961,3,14211
150,0,1961,4,4362
150,0,1961,5,4362
150,0,1961,6,16060
150,0,1961,7,16060
150,0,1961,8,14086
150,0,1961,9,14086
150,0,1961,10,2468
150,0,1961,11,9876
150,0,1961,12,4752
150,0,1961,13,4752
150,0,1961,14,10846
150,0,1961,15,10846
150,0,1961,16,9332
150,0,1961,17,10875
150,0,1961,18,2524
150,0,1961,19,3147
150,0,1961,20,3147
150,0,1961,21,3628
150,0,1961,22,3628
150,0,1961,23,3945
150,0,1961,24,5812
150,0,1961,25,5812
150,0,1961,26,6018
150,0,1961,27,6706
150,0,1961,28,6713
150,0,1961,29,6764
150,0,1961,30,6764
150,0,1961,31,6780
150,0,1961,32,7116
150,0,1961,33,7116
150,0,1961,34,8690
150,0,1961,35,8690
150,0,1961,36,8722
150,0,1961,37,8722
150,0,1961,38,9332
150,0,1961,39,9569
150,0,1961,40,9569
150,0,1961,41,9876
150,0,1961,42,10061
150,0,1961,43,10075
150,0,1961,44,10875
150,0,1961,45,11130
150,0,1961,46,12964
150,0,1961,47,13158
150,0,1961,48,13281
150,0,1961,49,14728
150,1,1961,0,13552
150,1,1961,1,15408
150,1,1961,2,3959
150,1,1961,3,3959
150,1,1961,4,17083
150,1,1961,5,17083
150,1,1961,6,3408
150,1,1961,7,3408
150,1,1961,8,11014
150,1,1961,9,11014
150,1,1961,10,17296
150,1,1961,11,17296
150,1,1961,12,4431
150,1,1961,13,4431
150,1,1961,14,11100
150,1,1961,15,11100
150,1,1961,16,4683
150,1,1961,17,4683
150,1,1961,18,2160
150,1,1961,19,2160
150,1,1961,20,2370
150,1,1961,21,2370
150,1,1961,22,2631
150,1,1961,23,2726
150,1,1961,24,3557
150,1,1961,25,3557
150,1,1961,26,5940
150,1,1961,27,6352
150,1,1961,28,6352
150,1,1961,29,9002
150,1,1961,30,9002
150,1,1961,31,9368
150,1,1961,32,9368
150,1,1961,33,9810
150,1,1961,34,9810
150,1,1961,35,10736
150,1,1961,36,10736
150,1,1961,37,11207
150,1,1961,38,11207
150,1,1961,39,11756
150,1,1961,40,11756
150,1,1961,41,12263
150,1,1961,42,12263
150,1,1961,43,13552
150,1,1961,44,14096
150,1,1961,45,14096
150,1,1961,46,14251
150,1,1961,47,14251
150,1,1961,48,15408
150,1,1961,49,15771
150,0,1962,0,3945
150,0,1962,1,15606
150,0,1962,2,2892
150,0,1962,3,2892
150,0,1962,4,7116
150,0,1962,5,7116
150,0,1962,6,11985
150,0,1962,7,11985
150,0,1962,8,14204
150,0,1962,9,14204
150,0,1962,10,2468
150,0,1962,11,2468
150,0,1962,12,16693
150,0,1962,13,16693
150,0,1962,14,10875
150,0,1962,15,10875
150,0,1962,16,4752
150,0,1962,17,10846
150,0,1962,18,2254
150,0,1962,19,2254
150,0,1962,20,3147
150,0,1962,21,3945
150,0,1962,22,4752
150,0,1962,23,5812
150,0,1962,24,5812
150,0,1962,25,8271
150,0,1962,26,8690
150,0,1962,27,8690
150,0,1962,28,9313
150,0,1962,29,9332
150,0,1962,30,9988
150,0,1962,31,9988
150,0,1962,32,10846
150,0,1962,33,11130
150,0,1962,34,11885
150,0,1962,35,12908
150,0,1962,36,12908
150,0,1962,37,12964
150,0,1962,38,12964
150,0,1962,39,13922
150,0,1962,40,13922
150,0,1962,41,14086
150,0,1962,42,14086
150,0,1962,43,14211
150,0,1962,44,14211
150,0,1962,45,14352
150,0,1962,46,15040
150,0,1962,47,15040
150,0,1962,48,15606
150,0,1962,49,16081
150,1,1962,0,5940
150,1,1962,1,13368
150,1,1962,2,5100
150,1,1962,3,5100
150,1,1962,4,4431
150,1,1962,5,4431
150,1,1962,6,11102
150,1,1962,7,11102
150,1,1962,8,3557
150,1,1962,9,3557
150,1,1962,10,7621
150,1,1962,11,7621
150,1,1962,12,5480
150,1,1962,13,5480
150,1,1962,14,11100
150,1,1962,15,11100
150,1,1962,16,4683
150,1,1962,17,4683
150,1,1962,18,2160
150,1,1962,19,2160
150,1,1962,20,2357
150,1,1962,21,2370
150,1,1962,22,2532
150,1,1962,23,2532
150,1,1962,24,2726
150,1,1962,25,2726
150,1,1962,26,3408
150,1,1962,27,3408
150,1,1962,28,4160
150,1,1962,29,4160
150,1,1962,30,5411
150,1,1962,31,5411
150,1,1962,32,6415
150,1,1962,33,6415
150,1,1962,34,7170
150,1,1962,35,7170
150,1,1962,36,9810
150,1,1962,37,10736
150,1,1962,38,10871
150,1,1962,39,10871
150,1,1962,40,11014
150,1,1962,41,12263
150,1,1962,42,12263
150,1,1962,43,13552
150,1,1962,44,13552
150,1,1962,45,14096
150,1,1962,46,14251
150,1,1962,47,14251
150,1,1962,48,14903
150,1,1962,49,15408
150,0,1963,0,11130
150,0,1963,1,2892
150,0,1963,2,13101
150,0,1963,3,6764
150,0,1963,4,10810
150,0,1963,5,16611
150,0,1963,6,16693
150,0,1963,7,13040
150,0,1963,8,9332
150,0,1963,9,2340
150,0,1963,10,2468
150,0,1963,11,2744
150,0,1963,12,3512
150,0,1963,13,3945
150,0,1963,14,7487
150,0,1963,15,8690
150,0,1963,16,9569
150,0,1963,17,10253
150,0,1963,18,10846
150,0,1963,19,11885
150,0,1963,20,13343
150,0,1963,21,13613
150,0,1963,22,13922
150,0,1963,23,14086
150,0,1963,24,15040
150,0,1963,25,16351
150,0,1963,26,17596
150,1,1963,0,12651
150,1,1963,1,2631
150,1,1963,2,17083
150,1,1963,3,9000
150,1,1963,4,3557
150,1,1963,5,7621
150,1,1963,6,5480
150,1,1963,7,11100
150,1,1963,8,2160
150,1,1963,9,4431
150,1,1963,10,4683
150,1,1963,11,5254
150,1,1963,12,5940
150,1,1963,13,6129
150,1,1963,14,8929
150,1,1963,15,9810
150,1,1963,16,10871
150,1,1963,17,11102
150,1,1963,18,11211
150,1,1963,19,12263
150,1,1963,20,14509
150,1,1963,21,15335
150,1,1963,22,15408
150,1,1963,23,16292
150,1,1963,24,17296
150,1,1963,25,17493
150,0,1964,0,4459
150,0,1964,1,8690
150,0,1964,2,2340
150,0,1964,3,13922
150,0,1964,4,14086
150,0,1964,5,6820
150,0,1964,6,9569
150,0,1964,7,10846
150,0,1964,8,12701
150,0,1964,9,2468
150,0,1964,10,3676
150,0,1964,11,4752
150,0,1964,12,6706
150,0,1964,13,6804
150,0,1964,14,7805
150,0,1964,15,8453
150,0,1964,16,9332
150,0,1964,17,9821
150,0,1964,18,10576
150,0,1964,19,10810
150,0,1964,20,12964
150,0,1964,21,13101
150,0,1964,22,13170
150,0,1964,23,13343
150,0,1964,24,13613
150,0,1964,25,15040
150,0,1964,26,17572
150,1,1964,0,5940
150,1,1964,1,16292
150,1,1964,2,4431
150,1,1964,3,8815
150,1,1964,4,3557
150,1,1964,5,7621
150,1,1964,6,17209
150,1,1964,7,11100
150,1,1964,8,4683
150,1,1964,9,2160
150,1,1964,10,3945
150,1,1964,11,3959
150,1,1964,12,4160
150,1,1964,13,4249
150,1,1964,14,6129
150,1,1964,15,6198
150,1,1964,16,6415
150,1,1964,17,6643
150,1,1964,18,9810
150,1,1964,19,10871
150,1,1964,20,11102
150,1,1964,21,14509
150,1,1964,22,15019
150,1,1964,23,15549
150,1,1964,24,17083
150,0,1965,0,12908
150,0,1965,1,2892
150,0,1965,2,9569
150,0,1965,3,10845
150,0,1965,4,14086
150,0,1965,5,11118
150,0,1965,6,8648
150,0,1965,7,5405
150,0,1965,8,4752
150,0,1965,9,2384
150,0,1965,10,6563
150,0,1965,11,6804
150,0,1965,12,7487
150,0,1965,13,7805
150,0,1965,14,8690
150,0,1965,15,9332
150,0,1965,16,10151
150,0,1965,17,10846
150,0,1965,18,11267
150,0,1965,19,12602
150,0,1965,20,12701
150,0,1965,21,13101
150,0,1965,22,13922
150,0,1965,23,13934
150,0,1965,24,15139
150,0,1965,25,15709
150,0,1965,26,16611
150,0,1965,27,17596
150,1,1965,0,10871
150,1,1965,1,16292
150,1,1965,2,2726
150,1,1965,3,14249
150,1,1965,4,2311
150,1,1965,5,17296
150,1,1965,6,15549
150,1,1965,7,11100
150,1,1965,8,2160
150,1,1965,9,4160
150,1,1965,10,4249
150,1,1965,11,4683
150,1,1965,12,5940
150,1,1965,13,6129
150,1,1965,14,6195
150,1,1965,15,6415
150,1,1965,16,7170
150,1,1965,17,9810
150,1,1965,18,9826
150,1,1965,19,10804
150,1,1965,20,14096
150,1,1965,21,14193
150,1,1965,22,14509
150,1,1965,23,16580
150,1,1965,24,17209
150,0,1966,0,11398
150,0,1966,1,6804
150,0,1966,2,14755
150,0,1966,3,9727
150,0,1966,4,14086
150,0,1966,5,11118
150,0,1966,6,14096
150,0,1966,7,9332
150,0,1966,8,12701
150,0,1966,9,2247
150,0,1966,10,2744
150,0,1966,11,2892
150,0,1966,12,3031
150,0,1966,13,4362
150,0,1966,14,4752
150,0,1966,15,6301
150,0,1966,16,6820
150,0,1966,17,8822
150,0,1966,18,9313
150,0,1966,19,9569
150,0,1966,20,11267
150,0,1966,21,13922
150,0,1966,22,13934
150,0,1966,23,15043
150,0,1966,24,15709
150,0,1966,25,17596
150,1,1966,0,9810
150,1,1966,1,16292
150,1,1966,2,11211
150,1,1966,3,10179
150,1,1966,4,14509
150,1,1966,5,4249
150,1,1966,6,2160
150,1,1966,7,11100
150,1,1966,8,4683
150,1,1966,9,2311
150,1,1966,10,2357
150,1,1966,11,3945
150,1,1966,12,6643
150,1,1966,13,7170
150,1,1966,14,7816
150,1,1966,15,8016
150,1,1966,16,8815
150,1,1966,17,10871
150,1,1966,18,11168
150,1,1966,19,11197
150,1,1966,20,12022
150,1,1966,21,13154
150,1,1966,22,13722
150,1,1966,23,13783
150,1,1966,24,15549
150,1,1966,25,16580
150,1,1966,26,17296
150,0,1967,0,4459
150,0,1967,1,6804
150,0,1967,2,9569
150,0,1967,3,4254
150,0,1967,4,14086
150,0,1967,5,13193
150,0,1967,6,17596
150,0,1967,7,12701
150,0,1967,8,4855
150,0,1967,9,2247
150,0,1967,10,2384
150,0,1967,11,3158
150,0,1967,12,4348
150,0,1967,13,5869
150,0,1967,14,6301
150,0,1967,15,6820
150,0,1967,16,7925
150,0,1967,17,8635
150,0,1967,18,8822
150,0,1967,19,9332
150,0,1967,20,10453
150,0,1967,21,10846
150,0,1967,22,11118
150,0,1967,23,11327
150,0,1967,24,11800
150,0,1967,25,13170
150,0,1967,26,14096
150,1,1967,0,10871
150,1,1967,1,16292
150,1,1967,2,4431
150,1,1967,3,11102
150,1,1967,4,2311
150,1,1967,5,2334
150,1,1967,6,3737
150,1,1967,7,2160
150,1,1967,8,4683
150,1,1967,9,2726
150,1,1967,10,5238
150,1,1967,11,5940
150,1,1967,12,7170
150,1,1967,13,7816
150,1,1967,14,8197
150,1,1967,15,9017
150,1,1967,16,10218
150,1,1967,17,11100
150,1,1967,18,11168
150,1,1967,19,12788
150,1,1967,20,13129
150,1,1967,21,14249
150,1,1967,22,14783
150,1,1967,23,15019
150,1,1967,24,15564
150,1,1967,25,17579
150,0,1968,0,16214
150,0,1968,1,6804
150,0,1968,2,9569
150,0,1968,3,4254
150,0,1968,4,14086
150,0,1968,5,6820
150,0,1968,6,8648
150,0,1968,7,17596
150,0,1968,8,8691
150,0,1968,9,2595
150,0,1968,10,3031
150,0,1968,11,4182
150,0,1968,12,7962
150,0,1968,13,9086
150,0,1968,14,9051
150,0,1968,15,9279
150,0,1968,16,10846
150,0,1968,17,11267
150,0,1968,18,11398
150,0,1968,19,11888
150,0,1968,20,12666
150,0,1968,21,12701
150,0,1968,22,13451
150,0,1968,23,14507
150,0,1968,24,15709
150,0,1968,25,17016
150,1,1968,0,5940
150,1,1968,1,7639
150,1,1968,2,11211
150,1,1968,3,8197
150,1,1968,4,14509
150,1,1968,5,9540
150,1,1968,6,6643
150,1,1968,7,11100
150,1,1968,8,2160
150,1,1968,9,2334
150,1,1968,10,2357
150,1,1968,11,2359
150,1,1968,12,3063
150,1,1968,13,4249
150,1,1968,14,4276
150,1,1968,15,6872
150,1,1968,16,7170
150,1,1968,17,7816
150,1,1968,18,9000
150,1,1968,19,9786
150,1,1968,20,10871
150,1,1968,21,13129
150,1,1968,22,13766
150,1,1968,23,14249
150,1,1968,24,14783
150,1,1968,25,15564
150,1,1968,26,17209
150,0,1969,0,15709
150,0,1969,1,6804
150,0,1969,2,13451
150,0,1969,3,4254
150,0,1969,4,2718
150,0,1969,5,13193
150,0,1969,6,8691
150,0,1969,7,8934
150,0,1969,8,14096
150,0,1969,9,2446
150,0,1969,10,3287
150,0,1969,11,5254
150,0,1969,12,6820
150,0,1969,13,8163
150,0,1969,14,9086
150,0,1969,15,9569
150,0,1969,16,9737
150,0,1969,17,10440
150,0,1969,18,11073
150,0,1969,19,11267
150,0,1969,20,11398
150,0,1969,21,11452
150,0,1969,22,11800
150,0,1969,23,12666
150,0,1969,24,12701
150,0,1969,25,14086
150,0,1969,26,14138
150,0,1969,27,14251
150,0,1969,28,15301
150,0,1969,29,17110
150,0,1969,30,17596
150,1,1969,0,4276
150,1,1969,1,3063
150,1,1969,2,11211
150,1,1969,3,11685
150,1,1969,4,14509
150,1,1969,5,9540
150,1,1969,6,9189
150,1,1969,7,2359
150,1,1969,8,2160
150,1,1969,9,2726
150,1,1969,10,2978
150,1,1969,11,4226
150,1,1969,12,4683
150,1,1969,13,5702
150,1,1969,14,7170
150,1,1969,15,8805
150,1,1969,16,8923
150,1,1969,17,9786
150,1,1969,18,10871
150,1,1969,19,11079
150,1,1969,20,11100
150,1,1969,21,11571
150,1,1969,22,12459
150,1,1969,23,13129
150,1,1969,24,14249
150,1,1969,25,14783
150,1,1969,26,15102
150,1,1969,27,15564
150,0,1970,0,12891
150,0,1970,1,6804
150,0,1970,2,13451
150,0,1970,3,9086
150,0,1970,4,9569
150,0,1970,5,2468
150,0,1970,6,8691
150,0,1970,7,17596
150,0,1970,8,14096
150,0,1970,9,2356
150,0,1970,10,4254
150,0,1970,11,5238
150,0,1970,12,6726
150,0,1970,13,6820
150,0,1970,14,7953
150,0,1970,15,8648
150,0,1970,16,8822
150,0,1970,17,9061
150,0,1970,18,11267
150,0,1970,19,11452
150,0,1970,20,12087
150,0,1970,21,12701
150,0,1970,22,12806
150,0,1970,23,13158
150,0,1970,24,13183
150,0,1970,25,14086
150,0,1970,26,15709
150,0,1970,27,17110
150,0,1970,28,17537
150,1,1970,0,14783
150,1,1970,1,3063
150,1,1970,2,2311
150,1,1970,3,2978
150,1,1970,4,13129
150,1,1970,5,9540
150,1,1970,6,4342
150,1,1970,7,11100
150,1,1970,8,2160
150,1,1970,9,4683
150,1,1970,10,5704
150,1,1970,11,7071
150,1,1970,12,7170
150,1,1970,13,7441
150,1,1970,14,7961
150,1,1970,15,8373
150,1,1970,16,8498
150,1,1970,17,11211
150,1,1970,18,11571
150,1,1970,19,11600
150,1,1970,20,11685
150,1,1970,21,12022
150,1,1970,22,12788
150,1,1970,23,13154
150,1,1970,24,14249
150,1,1970,25,15094
150,1,1970,26,15564
150,1,1970,27,16292
150,1,1970,28,17179
150,0,1971,0,3349
150,0,1971,1,6804
150,0,1971,2,4362
150,0,1971,3,4254
150,0,1971,4,14086
150,0,1971,5,2468
150,0,1971,6,17596
150,0,1971,7,12194
150,0,1971,8,14096
150,0,1971,9,3927
150,0,1971,10,4249
150,0,1971,11,5238
150,0,1971,12,5979
150,0,1971,13,6726
150,0,1971,14,8691
150,0,1971,15,8934
150,0,1971,16,9332
150,0,1971,17,9569
150,0,1971,18,10440
150,0,1971,19,11267
150,0,1971,20,11555
150,0,1971,21,11612
150,0,1971,22,12190
150,0,1971,23,12701
150,0,1971,24,12806
150,0,1971,25,12891
150,0,1971,26,13001
150,0,1971,27,13158
150,0,1971,28,13451
150,0,1971,29,14193
150,0,1971,30,15043
150,0,1971,31,17484
150,1,1971,0,6189
150,1,1971,1,3063
150,1,1971,2,11211
150,1,1971,3,2978
150,1,1971,4,16292
150,1,1971,5,7961
150,1,1971,6,15549
150,1,1971,7,11100
150,1,1971,8,2160
150,1,1971,9,3421
150,1,1971,10,3737
150,1,1971,11,4276
150,1,1971,12,4312
150,1,1971,13,4683
150,1,1971,14,4755
150,1,1971,15,5484
150,1,1971,16,5702
150,1,1971,17,9017
150,1,1971,18,9540
150,1,1971,19,10871
150,1,1971,20,11079
150,1,1971,21,11685
150,1,1971,22,14249
150,1,1971,23,14495
150,1,1971,24,14509
150,1,1971,25,14783
150,1,1971,26,15564
150,1,1971,27,17317
150,1,1971,28,17410
150,0,1972,0,12891
150,0,1972,1,6804
150,0,1972,2,2311
150,0,1972,3,4254
150,0,1972,4,14086
150,0,1972,5,7574
150,0,1972,6,17596
150,0,1972,7,12194
150,0,1972,8,8934
150,0,1972,9,2468
150,0,1972,10,2718
150,0,1972,11,4182
150,0,1972,12,4362
150,0,1972,13,4777
150,0,1972,14,5761
150,0,1972,15,6577
150,0,1972,16,7955
150,0,1972,17,8598
150,0,1972,18,8822
150,0,1972,19,10440
150,0,1972,20,11073
150,0,1972,21,11452
150,0,1972,22,12806
150,0,1972,23,12978
150,0,1972,24,13154
150,0,1972,25,13317
150,0,1972,26,14138
150,0,1972,27,14193
150,0,1972,28,14330
150,0,1972,29,14399
150,0,1972,30,14611
150,0,1972,31,15301
150,0,1972,32,17484
150,1,1972,0,7170
150,1,1972,1,3063
150,1,1972,2,11079
150,1,1972,3,12022
150,1,1972,4,16292
150,1,1972,5,9540
150,1,1972,6,15549
150,1,1972,7,11100
150,1,1972,8,2160
150,1,1972,9,2978
150,1,1972,10,3316
150,1,1972,11,3737
150,1,1972,12,4276
150,1,1972,13,4312
150,1,1972,14,4427
150,1,1972,15,4683
150,1,1972,16,4755
150,1,1972,17,9017
150,1,1972,18,11337
150,1,1972,19,12495
150,1,1972,20,12704
150,1,1972,21,14495
150,1,1972,22,14509
150,1,1972,23,14783
150,1,1972,24,15080
150,1,1972,25,15426
150,1,1972,26,15703
150,1,1972,27,15881
150,1,1972,28,17209
150,0,1973,0,8822
150,0,1973,1,6577
150,0,1973,2,11084
150,0,1973,3,4254
150,0,1973,4,14086
150,0,1973,5,4182
150,0,1973,6,12194
150,0,1973,7,12806
150,0,1973,8,8934
150,0,1973,9,2311
150,0,1973,10,2718
150,0,1973,11,3024
150,0,1973,12,3287
150,0,1973,13,3357
150,0,1973,14,3716
150,0,1973,15,4757
150,0,1973,16,6524
150,0,1973,17,6804
150,0,1973,18,8598
150,0,1973,19,8648
150,0,1973,20,9469
150,0,1973,21,10149
150,0,1973,22,10605
150,0,1973,23,11075
150,0,1973,24,12190
150,0,1973,25,12367
150,0,1973,26,14193
150,0,1973,27,14399
150,0,1973,28,15102
150,0,1973,29,15437
150,0,1973,30,17596
150,1,1973,0,17410
150,1,1973,1,3063
150,1,1973,2,2160
150,1,1973,3,12022
150,1,1973,4,14509
150,1,1973,5,15426
150,1,1973,6,14249
150,1,1973,7,4427
150,1,1973,8,17209
150,1,1973,9,3224
150,1,1973,10,3421
150,1,1973,11,3684
150,1,1973,12,4755
150,1,1973,13,4846
150,1,1973,14,5484
150,1,1973,15,6321
150,1,1973,16,6368
150,1,1973,17,7264
150,1,1973,18,9086
150,1,1973,19,11100
150,1,1973,20,12107
150,1,1973,21,12788
150,1,1973,22,14362
150,1,1973,23,14783
150,1,1973,24,15080
150,1,1973,25,15549
150,1,1973,26,15881
150,1,1973,27,16292
150,1,1973,28,16421
150,1,1973,29,16894
150,0,1974,0,13154
150,0,1974,1,12190
150,0,1974,2,2311
150,0,1974,3,4254
150,0,1974,4,14086
150,0,1974,5,4182
150,0,1974,6,4031
150,0,1974,7,12194
150,0,1974,8,8934
150,0,1974,9,2718
150,0,1974,10,4045
150,0,1974,11,4443
150,0,1974,12,5238
150,0,1974,13,6524
