player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
7162,0,0,5,0,92,120,96,78,112,6,7,75,77,0,0,0,187,166,165,194,166,0,140,0,0,126,61,61,35,69,0,47
7163,0,0,6,0,169,155,108,68,15,3,9,112,84,0,0,0,199,148,177,181,0,0,0,0,0,127,117,133,119,0,0,0
7164,0,0,1,11,67,55,11,66,31,7,4,22,89,0,167,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0
7165,0,0,1,12,72,57,21,53,39,11,4,47,6,0,200,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0
7166,0,0,9,0,34,62,42,74,82,0,0,85,114,0,0,0,140,0,0,0,200,0,0,0,0,58,0,0,0,77,0,0
7167,0,0,2,0,9,31,20,1,19,139,129,77,83,0,0,200,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0
7168,0,0,2,0,33,201,19,44,195,216,139,64,14,0,0,180,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0
7169,0,0,8,0,66,91,49,124,102,1,8,81,147,0,0,0,167,0,0,0,160,157,164,0,0,93,0,0,0,117,61,99
7170,0,0,1,11,86,132,95,61,2,9,3,80,14,0,197,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0
7171,0,0,1,12,13,58,42,24,19,7,4,51,32,0,182,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0
7172,0,0,2,0,18,78,22,32,74,111,48,52,22,0,0,169,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
7173,0,0,2,0,26,28,12,28,24,51,74,56,32,0,0,200,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0
7174,0,0,7,0,52,65,39,90,80,3,8,40,76,0,0,0,185,0,0,0,137,0,200,0,0,77,0,0,0,61,0,65
7175,0,0,2,0,135,94,33,17,94,142,106,45,24,0,0,200,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
7176,0,0,2,0,64,64,39,35,80,92,103,44,9,0,0,153,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0
7177,0,0,7,0,1,1,2,92,143,4,1,1,69,0,0,0,0,0,0,0,156,0,136,0,0,0,0,0,0,82,0,64
7178,0,0,1,11,42,78,22,56,72,3,4,53,42,0,200,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0
7179,0,0,1,12,58,140,56,65,28,9,1,62,41,0,200,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0
7180,0,0,1,11,36,122,20,58,26,2,6,64,59,0,172,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
7181,0,0,2,0,11,113,11,17,129,145,67,74,41,0,0,200,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0
7182,0,0,1,11,43,70,17,77,101,2,2,31,39,0,171,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0
7183,0,0,2,0,15,58,20,39,59,90,101,67,24,0,0,200,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0
7184,0,0,1,13,66,130,42,66,54,9,4,1,119,0,200,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
7185,0,0,1,12,62,76,18,4,47,4,7,46,25,0,200,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0
7186,0,0,1,11,78,122,23,34,53,6,5,41,39,0,200,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0
7187,0,0,2,0,40,64,42,29,54,94,127,51,55,0,0,186,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0
7188,0,0,1,12,41,110,4,64,94,9,4,51,65,0,200,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0
7189,0,0,1,12,35,75,12,18,13,4,8,50,88,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
7190,0,0,1,12,36,70,35,36,58,3,8,40,45,0,157,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
7191,0,0,4,0,162,102,147,80,52,1,7,106,31,0,0,0,0,200,100,134,0,0,0,0,0,0,161,57,88,0,0,0
7192,0,0,4,0,113,110,90,110,115,10,2,122,108,0,0,0,0,100,50,50,0,0,0,0,0,0,52,23,17,0,0,0
7193,0,0,1,12,29,50,64,2,49,3,0,50,22,0,150,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0
7194,0,0,4,0,122,95,100,111,88,1,7,106,109,0,0,0,189,200,155,161,146,174,0,0,0,126,109,64,60,89,43,0
7195,0,0,8,0,1,2,3,122,135,2,2,1,172,0,0,0,0,0,0,0,198,180,163,0,0,0,0,0,0,154,72,112
7196,0,0,1,11,37,124,29,56,39,2,5,57,65,0,200,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0
7197,0,0,4,0,143,53,108,132,42,11,9,135,145,0,0,0,186,200,0,0,0,183,192,0,0,79,137,0,0,0,79,21
7198,0,0,9,0,1,1,3,116,85,2,8,1,124,0,0,0,0,0,0,0,124,0,200,0,0,0,0,0,0,80,0,101
7199,0,0,8,0,61,120,51,108,132,10,6,89,171,0,0,0,0,0,0,0,143,200,148,0,0,0,0,0,0,99,55,90
7200,0,0,4,0,113,59,103,116,55,2,4,106,19,0,0,0,0,189,0,0,0,0,0,0,0,0,94,0,0,0,0,0
7201,0,0,9,0,1,4,1,94,106,6,7,1,99,0,0,0,0,0,0,0,172,0,30,0,0,0,0,0,0,89,0,13
7202,0,0,1,12,51,88,23,36,22,10,4,67,17,0,180,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0
7203,0,0,6,0,138,90,140,72,42,9,7,122,43,0,0,0,0,108,114,200,0,0,0,0,0,0,77,55,108,0,0,0
7204,0,0,9,0,1,6,1,141,163,7,10,1,125,0,0,0,0,0,0,0,117,46,200,0,0,0,0,0,0,103,25,162
7205,0,0,8,0,1,1,1,156,166,3,4,1,95,0,0,0,0,0,0,0,64,200,200,0,0,0,0,0,0,61,130,174
7206,0,0,4,0,113,175,97,88,30,2,10,101,52,0,0,0,0,0,157,87,0,0,0,0,0,0,0,103,30,0,0,0
7207,0,0,4,0,50,69,108,37,57,6,4,117,118,0,0,0,139,200,171,0,0,0,0,0,0,60,52,0,0,0,0,0
7208,0,0,3,0,63,14,33,53,7,8,9,85,86,0,0,0,195,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0
7209,0,0,5,0,108,161,103,102,150,7,4,89,91,0,0,0,167,194,200,147,194,0,156,0,0,124,94,116,45,119,0,87
7210,0,0,4,0,118,112,97,95,30,9,3,120,37,0,0,0,74,200,104,0,0,0,0,0,0,63,110,50,0,0,0,0
7211,0,0,1,11,67,50,32,14,91,9,6,62,36,0,164,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0
7212,0,0,2,0,51,14,18,31,57,8,3,57,21,0,0,0,200,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0
7213,0,0,4,0,132,40,101,37,11,3,2,119,33,0,0,0,199,200,0,0,0,0,0,0,0,160,119,0,0,0,0,0
7214,0,0,9,0,1,12,17,61,119,0,0,16,79,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,54
7215,0,0,4,0,110,122,144,0,0,0,0,144,0,0,0,0,0,200,0,0,0,0,0,0,0,0,129,0,0,0,0,0
7216,0,0,2,0,28,98,1,81,98,74,72,45,28,0,0,200,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0
7217,0,0,9,0,1,1,4,128,132,3,5,1,121,0,0,0,0,0,0,0,173,46,151,0,0,0,0,0,0,133,19,101
7218,0,0,7,0,1,6,2,114,113,10,5,1,88,0,0,0,0,0,0,0,153,183,147,0,0,0,0,0,0,98,48,78
7219,0,0,7,0,1,1,1,108,90,3,7,6,128,0,0,0,0,0,0,0,200,0,141,0,0,0,0,0,0,121,0,68
7220,0,0,1,12,25,65,24,51,33,1,7,76,97,0,175,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0
7221,0,0,1,11,76,108,8,69,19,8,4,42,7,0,200,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0
7222,0,0,1,12,35,80,24,66,30,1,3,69,106,0,179,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0
7223,0,0,4,0,157,55,93,145,44,4,3,84,86,0,0,0,174,200,0,0,0,0,194,0,0,132,127,0,0,0,0,34
7224,0,0,7,0,1,4,2,98,150,7,9,1,182,0,0,0,0,0,0,0,200,51,137,0,0,0,0,0,0,132,10,83
7225,0,0,3,0,6,36,21,53,52,2,8,68,9,0,0,0,200,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0
7226,0,0,5,0,190,127,160,39,35,2,8,212,58,0,0,0,0,0,123,166,0,0,0,0,0,0,0,110,164,0,0,0
7227,0,0,2,0,30,63,30,14,64,103,91,91,42,0,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0
7228,0,0,8,0,1,1,1,144,111,2,5,1,142,0,0,0,0,0,0,0,80,200,42,0,0,0,0,0,0,68,112,30
7229,0,0,1,11,76,83,12,77,46,10,7,13,47,0,180,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0
7230,0,0,1,12,31,100,27,102,50,11,5,19,34,0,155,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
7231,0,0,1,11,32,102,34,119,51,3,1,52,56,0,169,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0
7232,0,0,1,12,58,101,64,51,63,10,2,65,9,0,183,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
7233,0,0,9,0,66,69,44,112,81,10,3,57,112,0,0,0,181,0,165,0,164,183,160,0,0,88,0,0,0,99,46,75
7234,0,0,2,0,31,160,37,37,152,178,95,50,32,0,0,177,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0
7235,0,0,7,0,1,1,1,111,135,4,4,1,62,0,0,0,0,0,0,0,200,151,162,0,0,0,0,0,0,125,35,88
7236,0,0,4,0,185,48,127,72,43,3,10,171,19,0,0,0,0,200,0,0,0,0,0,0,0,0,191,0,0,0,0,0
7237,0,0,1,12,43,111,17,9,59,3,9,30,29,0,185,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
7238,0,0,2,0,25,105,12,53,102,157,123,54,4,0,0,200,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0
7239,0,0,1,11,62,102,24,76,35,8,5,48,57,0,200,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0
7240,0,0,6,0,151,80,181,26,66,10,1,101,42,0,0,0,141,200,0,0,0,0,0,0,0,99,160,0,0,0,0,0
7241,0,0,1,11,46,84,47,87,30,7,8,66,11,0,200,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
7242,0,0,5,0,123,183,99,58,10,2,7,128,36,0,0,0,184,190,200,135,0,0,0,0,0,145,117,150,60,0,0,0
7243,0,0,7,0,1,1,1,99,77,11,4,4,88,0,0,0,0,0,0,0,177,136,172,0,0,0,0,0,0,90,17,65
7244,0,0,1,11,31,110,28,31,77,2,1,35,52,0,162,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0
7245,0,0,9,0,1,1,4,156,106,3,1,1,114,0,0,0,0,0,0,0,183,75,152,0,0,0,0,0,0,164,48,114
7246,0,0,2,0,31,136,27,29,136,58,72,68,41,0,0,200,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
7247,0,0,1,11,69,90,23,43,34,4,2,100,40,0,200,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0
7248,0,0,1,12,51,121,5,50,64,9,5,34,67,0,150,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0
7249,0,0,1,11,61,105,15,34,35,1,10,62,68,0,200,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0
7250,0,0,1,12,95,63,42,39,87,6,5,32,24,0,200,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0
7251,0,0,1,11,36,111,36,67,59,4,9,24,29,0,169,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0
7252,0,0,1,12,22,73,44,18,67,8,2,74,48,0,200,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0
7253,0,0,3,0,56,62,23,44,47,4,3,21,30,0,0,0,197,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0
7254,0,0,2,0,30,62,19,68,58,81,111,42,31,0,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0
7255,0,0,4,0,120,139,81,70,40,6,4,135,40,0,0,0,0,63,182,0,0,0,0,0,0,0,36,107,0,0,0,0
7256,0,0,1,12,16,36,16,18,13,0,0,16,4,0,200,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
7257,0,0,8,0,1,1,1,171,90,2,2,1,167,0,0,0,0,0,0,0,200,200,195,0,0,0,0,0,0,201,160,162
7258,0,0,4,0,112,86,124,58,45,2,7,124,50,0,0,0,0,163,0,0,0,0,0,0,0,0,93,0,0,0,0,0
7259,0,0,5,0,111,164,109,103,157,6,6,129,136,0,0,0,184,131,200,160,0,132,0,0,0,126,75,132,63,0,29,0
7260,0,0,7,0,1,1,2,129,86,6,5,1,128,0,0,0,0,0,0,0,161,0,83,0,0,0,0,0,0,117,0,48
7261,0,0,1,12,28,96,31,76,2,3,7,23,63,0,156,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0
7262,0,0,2,0,12,138,36,4,129,175,77,57,63,0,0,200,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0
7263,0,0,2,0,7,92,25,65,86,79,75,87,48,0,0,200,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0
7264,0,0,1,12,96,114,25,24,13,1,7,109,14,0,163,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0
7265,0,0,1,11,91,88,32,67,52,6,4,22,67,0,176,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0
7266,0,0,2,0,32,92,28,23,81,117,173,43,44,0,0,151,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0
7267,0,0,7,0,1,1,3,147,167,4,3,6,111,0,0,0,0,0,0,0,200,0,137,0,0,0,0,0,0,183,0,115
7268,0,0,1,12,46,114,26,58,24,10,3,50,21,0,200,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0
7269,0,0,1,11,51,94,36,30,39,3,4,20,48,0,200,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0
7270,0,0,5,0,112,169,112,74,33,11,4,102,50,0,0,0,0,0,197,147,0,0,0,0,0,0,0,126,54,0,0,0
7271,0,0,5,0,85,152,64,66,9,10,8,76,68,0,0,0,187,128,200,159,0,0,0,0,0,121,37,89,17,0,0,0
7272,0,0,1,12,55,86,23,46,48,8,2,31,15,0,178,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0
7273,0,0,8,0,1,3,3,129,92,9,7,1,50,0,0,0,0,0,0,0,85,200,111,0,0,0,0,0,0,57,72,59
7274,0,0,1,12,46,99,34,31,8,9,7,47,35,0,200,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0
7275,0,0,6,0,144,125,141,53,19,9,4,153,33,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,123,0,0,0
7276,0,0,1,12,53,106,8,46,32,3,3,19,12,0,158,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
7277,0,0,5,0,104,152,90,4,7,0,0,106,7,0,0,0,133,0,200,0,0,0,0,0,0,129,0,111,0,0,0,0
7278,0,0,1,12,68,59,16,50,3,7,1,10,47,0,152,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
7279,0,0,5,0,78,119,67,51,65,3,3,101,58,0,0,0,128,142,200,177,191,0,198,0,0,68,42,70,0,36,0,16
7280,0,0,1,11,46,66,66,9,10,0,0,106,20,0,200,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0
7281,0,0,1,11,15,101,47,59,12,9,7,86,86,0,187,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
7282,0,0,1,11,50,124,22,41,34,3,2,56,40,0,200,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0
7283,0,0,6,0,138,176,141,64,28,3,2,129,23,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,117,0,0,0
7284,0,0,1,11,67,176,4,22,14,2,10,67,46,0,194,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0
7285,0,0,4,0,122,56,161,110,45,4,2,111,120,0,0,0,198,200,0,0,156,0,162,0,0,151,130,0,0,87,0,8
7286,0,0,5,0,135,188,36,110,11,10,8,147,30,0,0,0,124,0,200,0,0,0,0,0,0,65,0,157,0,0,0,0
7287,0,0,5,0,120,196,70,111,184,1,10,199,205,0,0,0,190,190,200,180,132,185,0,0,0,158,128,174,89,105,64,0
7288,0,0,1,11,50,34,33,65,59,3,3,25,8,0,200,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0
7289,0,0,4,0,103,78,139,91,69,8,6,96,101,0,0,0,163,188,154,132,199,0,0,0,0,83,96,38,42,92,0,0
7290,0,0,3,0,97,41,29,87,39,3,1,79,57,0,0,0,200,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0
7291,0,0,1,12,34,86,16,85,48,3,2,50,63,0,200,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0
7292,0,0,9,0,57,129,27,94,142,6,3,63,121,0,0,0,189,0,126,0,182,183,200,0,0,93,0,32,0,105,23,104
7293,0,0,7,0,1,1,3,142,127,11,6,1,143,0,0,0,0,0,0,0,200,61,186,0,0,0,0,0,0,172,33,139
7294,0,0,4,0,89,100,110,77,95,8,3,95,106,0,0,0,164,200,136,171,0,0,132,0,0,94,81,45,36,0,0,42
7295,0,0,1,11,41,118,20,51,23,8,2,37,76,0,159,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
7296,0,0,1,12,25,101,36,9,29,8,6,37,47,0,200,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0
7297,0,0,5,0,1,1,2,99,134,7,2,3,116,0,0,0,0,0,0,0,200,0,37,0,0,0,0,0,0,119,0,19
7298,0,0,6,0,128,86,107,37,10,4,6,124,12,0,0,0,0,0,91,160,0,0,0,0,0,0,0,39,70,0,0,0
7299,0,0,2,0,32,120,1,34,125,100,76,57,41,0,0,158,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
7300,0,0,2,0,107,144,36,94,132,176,84,35,36,0,0,200,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0
7301,0,0,7,0,48,81,36,140,94,4,3,33,80,0,0,0,134,0,0,0,200,162,190,0,0,45,0,0,0,152,77,117
7302,0,0,7,0,1,1,1,105,139,8,5,2,42,0,0,0,0,0,0,0,192,191,151,0,0,0,0,0,0,111,31,77
7303,0,0,1,12,30,120,35,41,26,1,4,22,40,0,200,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0
7304,0,0,1,11,22,69,48,7,28,6,2,105,25,0,198,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0
7305,0,0,3,0,69,41,1,55,80,0,0,92,45,0,0,0,200,0,0,0,100,0,100,0,0,130,0,0,0,22,0,12
7306,0,0,2,0,42,113,15,26,96,68,75,66,23,0,0,158,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0
7307,0,0,4,0,95,62,171,85,1,3,5,81,3,0,0,0,0,194,0,0,0,0,0,0,0,0,98,0,0,0,0,0
7308,0,0,1,12,16,36,16,3,18,0,0,16,5,0,200,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
7309,0,0,3,0,46,63,6,50,28,6,4,53,56,0,0,0,200,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0
7310,0,0,1,12,124,108,9,59,166,6,9,19,43,0,200,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0
7311,0,0,1,11,47,123,14,40,58,9,10,61,50,0,182,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
7312,0,0,1,12,105,120,4,50,106,10,3,67,20,0,200,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0
7313,0,0,6,0,103,135,103,65,40,3,4,106,31,0,0,0,128,64,0,193,0,0,0,0,0,77,31,0,58,0,0,0
7314,0,0,9,0,1,4,1,107,106,3,6,1,89,0,0,0,0,0,0,0,182,145,200,0,0,0,0,0,0,107,29,96
7315,0,0,7,0,1,6,5,129,80,8,4,1,100,0,0,0,0,0,0,0,200,122,146,0,0,0,0,0,0,139,48,79
7316,0,0,2,0,85,40,31,79,28,176,127,47,52,0,0,200,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0
7317,0,0,5,0,132,151,51,81,9,9,2,178,2,0,0,0,156,0,200,0,0,0,0,0,0,128,0,141,0,0,0,0
7318,0,0,7,0,1,4,1,136,96,8,8,3,118,0,0,0,0,0,0,0,57,0,194,0,0,0,0,0,0,44,0,122
7319,0,0,3,0,37,32,14,10,50,3,2,33,72,0,0,0,200,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0
7320,0,0,1,11,32,81,28,124,98,8,10,50,14,0,189,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0
7321,0,0,1,12,68,120,12,17,55,6,7,22,31,0,200,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0
7322,0,0,2,0,58,70,44,52,59,69,69,58,67,0,0,200,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0
7323,0,0,4,0,101,81,118,55,3,2,3,85,42,0,0,0,137,185,172,137,0,0,0,0,0,90,83,50,36,0,0,0
7324,0,0,1,12,56,80,32,12,40,7,10,74,55,0,172,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0
7325,0,0,1,12,14,102,29,2,51,11,8,22,58,0,200,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0
7326,0,0,1,12,13,97,25,37,15,9,2,23,67,0,200,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0
7327,0,0,1,11,79,139,24,81,53,3,3,29,21,0,200,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0
7328,0,0,1,11,50,101,27,58,20,1,4,26,66,0,161,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0
7329,0,0,6,0,139,114,125,56,78,9,9,135,46,0,0,0,0,0,127,200,0,0,0,0,0,0,0,74,110,0,0,0
7330,0,0,3,0,53,2,42,33,24,7,9,66,85,0,0,0,200,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0
7331,0,0,8,0,1,3,1,94,111,2,7,3,97,0,0,0,0,0,0,0,152,0,93,0,0,0,0,0,0,80,0,40
7332,0,0,1,11,36,91,29,55,73,2,3,35,31,0,154,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0
7333,0,0,1,11,32,85,16,28,4,2,8,40,14,0,200,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
7334,0,0,6,0,108,153,92,42,9,10,1,90,45,0,0,0,0,120,200,118,0,0,0,0,0,0,56,109,34,0,0,0
7335,0,0,1,11,17,161,34,40,70,8,4,2,22,0,200,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0
7336,0,0,3,0,12,51,32,68,59,1,7,41,41,0,0,0,200,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0
7337,0,0,9,0,1,1,1,102,87,3,9,4,86,0,0,0,0,0,0,0,182,158,187,0,0,0,0,0,0,97,24,77
7338,0,0,3,0,66,32,5,43,103,6,7,73,81,0,0,0,192,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0
7339,0,0,4,0,113,70,138,70,21,3,9,133,3,0,0,0,131,200,187,173,0,0,0,0,0,101,122,5,72,0,0,0
7340,0,0,1,11,43,120,21,40,65,8,7,74,70,0,194,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0
7341,0,0,3,0,102,47,27,57,50,11,5,76,61,0,0,0,152,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
7342,0,0,1,12,24,94,25,86,31,1,4,32,42,0,190,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0
7343,0,0,4,0,102,97,105,31,37,7,6,130,92,0,0,0,194,195,0,0,0,0,0,0,0,128,99,0,0,0,0,0
7344,0,0,6,0,115,135,105,19,19,0,0,125,8,0,0,0,100,200,180,200,0,0,0,0,0,80,114,101,78,0,0,0
7345,0,0,1,11,75,151,14,43,20,8,5,34,48,0,200,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0
7346,0,0,5,0,117,163,105,105,156,9,1,129,131,0,0,0,170,127,156,164,0,0,139,0,0,133,75,104,69,0,0,86
7347,0,0,6,0,193,146,137,56,9,7,7,118,41,0,0,0,126,137,157,200,0,0,0,0,0,89,131,127,167,0,0,0
7348,0,0,1,12,96,163,24,26,48,6,1,6,74,0,200,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0
7349,0,0,4,0,120,54,95,41,17,9,1,145,19,0,0,0,186,200,0,0,0,0,0,0,0,134,116,0,0,0,0,0
7350,0,0,2,0,41,68,38,63,73,109,90,41,54,0,0,175,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0
7351,0,0,1,11,54,123,22,35,31,3,8,34,34,0,152,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0
7352,0,0,2,0,7,92,14,1,83,146,142,56,66,0,0,194,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0
7353,0,0,9,0,1,4,1,105,73,4,9,1,114,0,0,0,0,0,0,0,27,0,200,0,0,0,0,0,0,15,0,83
7354,0,0,1,12,42,121,25,73,35,9,9,53,42,0,200,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0
7355,0,0,2,0,43,45,50,76,46,78,98,42,17,0,0,166,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0
7356,0,0,5,0,132,124,115,127,117,9,7,142,146,0,0,0,139,159,163,155,0,169,183,0,0,132,109,98,80,0,71,119
7357,0,0,1,12,46,106,10,55,40,9,2,65,22,0,200,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0
7358,0,0,6,0,144,125,99,40,54,7,1,102,6,0,0,0,138,0,25,200,0,0,0,0,0,108,0,14,98,0,0,0
7359,0,0,6,0,134,136,147,34,66,0,0,165,65,0,0,0,100,0,0,200,0,0,0,0,0,87,0,0,123,0,0,0
7360,0,0,5,0,92,147,87,37,13,8,4,111,65,0,0,0,71,146,188,164,0,0,0,0,0,48,61,96,38,0,0,0
7361,406,165,1,12,32,104,54,5,5,1,1,65,5,0,150,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0
7362,0,0,5,0,183,140,177,53,30,4,9,169,40,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,184,0,0,0
7363,0,0,4,0,128,119,104,30,13,6,4,73,11,0,0,0,143,200,152,149,0,0,0,0,0,90,106,70,55,0,0,0
7364,0,0,1,12,101,95,13,119,35,2,5,12,1,0,200,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0
7365,0,0,1,12,48,107,46,19,43,7,4,53,109,0,200,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0
